frame,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32
58,0.05667027086019516,-0.6376456618309021,0.13666926324367523,0.031825993210077286,-0.669161319732666,0.08448118716478348,0.03208455815911293,-0.6692831516265869,0.08447553962469101,0.031723134219646454,-0.6698972582817078,0.08425619453191757,0.0660972073674202,-0.6661605834960938,0.09768944978713989,0.06634722650051117,-0.6670622229576111,0.09727747738361359,0.06610508263111115,-0.6684765219688416,0.09772834181785583,-0.030538657680153847,-0.6395087838172913,-0.04008501023054123,0.12454892694950104,-0.6366070508956909,-0.03316523879766464,0.032836489379405975,-0.6066506505012512,0.08703907579183578,0.07178130000829697,-0.6048331260681152,0.09715469181537628,-0.1215638592839241,-0.4695833921432495,-0.0843476876616478,0.18747858703136444,-0.4671447277069092,-0.0870690643787384,-0.20718055963516235,-0.24260357022285461,-0.11822152137756348,0.2240673154592514,-0.21172292530536652,-0.11298616975545883,-0.2448584884405136,-0.03522872179746628,-0.08786235749721527,0.2421502023935318,0.030325228348374367,-0.10871601849794388,-0.257710337638855,0.04499036446213722,-0.08904740959405899,0.2617555856704712,0.11828844249248505,-0.10474119335412979,-0.251958429813385,0.05965755507349968,-0.08533748984336853,0.23199708759784698,0.12184538692235947,-0.11574122309684753,-0.24243569374084473,-0.007754326798021793,-0.08567558974027634,0.23065577447414398,0.05233230069279671,-0.1095028668642044,-0.06666292995214462,0.0037362859584391117,0.01937330886721611,0.06677675247192383,-0.004354333039373159,-0.017704660072922707,-0.16273179650306702,0.409411758184433,0.08957819640636444,0.09547317028045654,0.3619593381881714,0.11605323851108551,-0.17064256966114044,0.7418431639671326,0.16794675588607788,0.11937576532363892,0.7321609854698181,0.18344810605049133,-0.16197927296161652,0.7821832895278931,0.18376685678958893,0.10798296332359314,0.7760780453681946,0.19244131445884705,-0.13307657837867737,0.7870891094207764,0.18028070032596588,0.17072369158267975,0.7813794016838074,0.18320365250110626
59,0.03881433606147766,-0.6323107481002808,0.13182461261749268,0.012602247297763824,-0.661355197429657,0.08452190458774567,0.01294646505266428,-0.661584198474884,0.08451946824789047,0.012545479461550713,-0.6620393395423889,0.08430100232362747,0.04869271069765091,-0.6588425636291504,0.09415531158447266,0.04894533008337021,-0.6596816182136536,0.09376521408557892,0.0487043596804142,-0.6611537933349609,0.09422600269317627,-0.04488811641931534,-0.6278012990951538,-0.028382794931530952,0.11326498538255692,-0.6255896091461182,-0.03196549415588379,0.017345614731311798,-0.5989393591880798,0.08759050816297531,0.060215841978788376,-0.5973927974700928,0.09447772055864334,-0.12907588481903076,-0.46939361095428467,-0.09183055907487869,0.1787354052066803,-0.46565163135528564,-0.0689438134431839,-0.22329138219356537,-0.2424265295267105,-0.1421164870262146,0.2182087004184723,-0.21327050030231476,-0.10967215150594711,-0.24586866796016693,-0.02709185518324375,-0.09680891036987305,0.19283193349838257,0.028340686112642288,-0.116256482899189,-0.2542141079902649,0.049830321222543716,-0.0936783030629158,0.20785027742385864,0.1150367334485054,-0.11013786494731903,-0.24450640380382538,0.06458135694265366,-0.08800365775823593,0.18157213926315308,0.11822382360696793,-0.1166851595044136,-0.24072735011577606,8.771318971412256e-05,-0.09310176223516464,0.18481871485710144,0.05015823245048523,-0.11490005254745483,-0.07044477760791779,0.00044145144056528807,-0.0007692599319852889,0.07067427784204483,-0.0010836314177140594,0.002380829770117998,-0.16482149064540863,0.3933652341365814,0.09733057767152786,0.07818911224603653,0.36752358078956604,0.127662792801857,-0.1614888608455658,0.7379217147827148,0.19335529208183289,0.09381421655416489,0.7447443008422852,0.1842339038848877,-0.15293261408805847,0.7781928181648254,0.20790618658065796,0.08536405861377716,0.790228009223938,0.1928887665271759,-0.1519317477941513,0.7796003818511963,0.21160276234149933,0.10178884863853455,0.790002167224884,0.19086110591888428
60,0.013550186529755592,-0.6307185888290405,0.14921844005584717,-0.01029200479388237,-0.6600251197814941,0.10729606449604034,-0.00993735808879137,-0.660225510597229,0.10754084587097168,-0.0103941410779953,-0.6607117652893066,0.10735924541950226,0.023869337514042854,-0.6574082374572754,0.11669640243053436,0.024080326780676842,-0.6582732796669006,0.11616022884845734,0.02382734790444374,-0.6596992611885071,0.1166301965713501,-0.05131994187831879,-0.6277650594711304,-0.021276945248246193,0.09712067991495132,-0.6254991292953491,0.010317662730813026,0.0002881521650124341,-0.5988749265670776,0.11007597297430038,0.04175956919789314,-0.5973124504089355,0.11887672543525696,-0.12811613082885742,-0.4709751605987549,-0.08652182668447495,0.17450590431690216,-0.46500152349472046,-0.0013624140992760658,-0.21853406727313995,-0.24481090903282166,-0.14392928779125214,0.21597810089588165,-0.21455374360084534,-0.03052491322159767,-0.24872268736362457,-0.026970945298671722,-0.11096501350402832,0.17041411995887756,0.02039182372391224,-0.04404441639780998,-0.2587049603462219,0.04800890013575554,-0.1133575439453125,0.18785344064235687,0.09979654103517532,-0.027886850759387016,-0.2559570074081421,0.06189587339758873,-0.10454344004392624,0.16190990805625916,0.10008687525987625,-0.03246545419096947,-0.24697451293468475,-0.0010566763812676072,-0.10596103966236115,0.16382351517677307,0.03964146599173546,-0.04179122671484947,-0.07274661213159561,-0.002286129165440798,-0.02408530004322529,0.07304197549819946,0.0016740633873268962,0.025686869397759438,-0.1739441454410553,0.36618486046791077,0.05231662839651108,0.06761116534471512,0.37770700454711914,0.1226871907711029,-0.14704088866710663,0.7201149463653564,0.13918381929397583,0.07903540134429932,0.7617543339729309,0.1583554744720459,-0.13805347681045532,0.7614833116531372,0.1495802104473114,0.07176939398050308,0.8073370456695557,0.16501003503799438,-0.14914998412132263,0.7506874203681946,0.15942123532295227,0.06170966476202011,0.8069063425064087,0.16171373426914215
61,-0.01868673972785473,-0.6256363987922668,0.17555011808872223,-0.04274547100067139,-0.6521777510643005,0.13730905950069427,-0.04237933084368706,-0.6523658633232117,0.13754160702228546,-0.042840853333473206,-0.652803897857666,0.13743436336517334,-0.012512789107859135,-0.651777982711792,0.14937493205070496,-0.012211755849421024,-0.6526632308959961,0.14867287874221802,-0.012567657046020031,-0.6540496349334717,0.14905545115470886,-0.06124238669872284,-0.6212509870529175,0.01464805006980896,0.06824715435504913,-0.6248260736465454,0.06361205130815506,-0.01987026259303093,-0.5947331786155701,0.1397247016429901,0.01655508391559124,-0.5950759649276733,0.15213041007518768,-0.1256585568189621,-0.47060343623161316,-0.07593028992414474,0.1735757440328598,-0.4677391052246094,0.053849123418331146,-0.2059726119041443,-0.24108445644378662,-0.14916905760765076,0.18711690604686737,-0.24270157516002655,0.03559313341975212,-0.24616283178329468,-0.027449224144220352,-0.11191579699516296,0.08263669908046722,-0.08667246997356415,0.03082124888896942,-0.25412729382514954,0.04755823314189911,-0.11544591933488846,0.08593462407588959,-0.028145993128418922,0.048831552267074585,-0.2375963181257248,0.05271308124065399,-0.10351045429706573,0.04981723055243492,-0.04269849509000778,0.042056214064359665,-0.23880097270011902,-0.0026693828403949738,-0.10591492801904678,0.07039838284254074,-0.07726261019706726,0.031139081344008446,-0.07211609929800034,-0.0030298091005533934,-0.024294134229421616,0.0724870041012764,0.002444194396957755,0.025787843391299248,-0.17148688435554504,0.3621218204498291,0.058185797184705734,0.06428851187229156,0.3866422474384308,0.10936472564935684,-0.14136691391468048,0.7185800075531006,0.13601894676685333,0.07780703157186508,0.7806978821754456,0.15157660841941833,-0.13110345602035522,0.7609825134277344,0.14469186961650848,0.07126756012439728,0.8282402753829956,0.15655985474586487,-0.14325663447380066,0.7489754557609558,0.15538491308689117,0.07349535077810287,0.8303054571151733,0.1402864158153534
62,-0.05303921177983284,-0.6175185441970825,0.17710283398628235,-0.07876666635274887,-0.6423681974411011,0.1394270956516266,-0.07848679274320602,-0.6425344944000244,0.13960762321949005,-0.07886408269405365,-0.6429941654205322,0.13954170048236847,-0.049219947308301926,-0.6450334191322327,0.15219461917877197,-0.04891202598810196,-0.6459788084030151,0.1515258103609085,-0.04933735728263855,-0.6473267674446106,0.15192745625972748,-0.08295388519763947,-0.6149298548698425,0.020359953865408897,0.040081173181533813,-0.6248641014099121,0.07327549904584885,-0.04680516570806503,-0.5884564518928528,0.14275090396404266,-0.011951960623264313,-0.5918806791305542,0.15665914118289948,-0.12907972931861877,-0.47065138816833496,-0.07392030209302902,0.17172130942344666,-0.4717458188533783,0.058591894805431366,-0.1999584585428238,-0.23804999887943268,-0.14147812128067017,0.17609450221061707,-0.2452600598335266,0.05984502658247948,-0.22868619859218597,-0.027365023270249367,-0.09384922683238983,0.05720103904604912,-0.0851203128695488,0.09023810923099518,-0.23464460670948029,0.04678867384791374,-0.09530005604028702,0.056927818804979324,-0.026648040860891342,0.11156050115823746,-0.2313026487827301,0.05203264579176903,-0.08644349873065948,0.01256786659359932,-0.04079034551978111,0.10211485624313354,-0.22753509879112244,-0.0034409111831337214,-0.08922388404607773,0.04109818860888481,-0.07520585507154465,0.09002796560525894,-0.07615658640861511,-0.0039525022730231285,-0.023280460387468338,0.07661996781826019,0.0034005146007984877,0.024717673659324646,-0.1740535944700241,0.3585871160030365,0.06591324508190155,0.06589845567941666,0.3977833092212677,0.11862701922655106,-0.1634105145931244,0.7064030766487122,0.14738032221794128,0.06631407886743546,0.7904865145683289,0.150410458445549,-0.15505826473236084,0.7492177486419678,0.15904627740383148,0.06032826751470566,0.8384131193161011,0.1567779928445816,-0.18886633217334747,0.7159139513969421,0.18241970241069794,0.06662938743829727,0.8284896016120911,0.16039395332336426
63,-0.0725526288151741,-0.610941469669342,0.1757325679063797,-0.09952883422374725,-0.6349506974220276,0.13803449273109436,-0.09923499822616577,-0.6351175308227539,0.13820040225982666,-0.09966535866260529,-0.6356161832809448,0.13815715909004211,-0.06948019564151764,-0.6395485401153564,0.15066325664520264,-0.06919113546609879,-0.6405093669891357,0.15001678466796875,-0.06967449933290482,-0.6418565511703491,0.15039296448230743,-0.10223806649446487,-0.6092256903648376,0.020855693146586418,0.021991785615682602,-0.6249398589134216,0.07115986943244934,-0.0650729238986969,-0.5829735398292542,0.1416810005903244,-0.02973242849111557,-0.5888922214508057,0.15538859367370605,-0.13552983105182648,-0.46954548358917236,-0.07538839429616928,0.1611246019601822,-0.477996826171875,0.052456777542829514,-0.19606465101242065,-0.23097367584705353,-0.13994517922401428,0.17123480141162872,-0.25605300068855286,0.06423529237508774,-0.2104797214269638,-0.02753325365483761,-0.08567614108324051,0.061489272862672806,-0.1125054582953453,0.11124447733163834,-0.2120056003332138,0.04627184197306633,-0.08609234541654587,0.06484731286764145,-0.05840965360403061,0.13347604870796204,-0.2203749418258667,0.04502922296524048,-0.08258975297212601,0.018855350092053413,-0.07560774683952332,0.12423017621040344,-0.21029473841190338,-0.00524352490901947,-0.08298119902610779,0.04507909715175629,-0.10451242327690125,0.11149909347295761,-0.07719134539365768,-0.004211717750877142,-0.020515047013759613,0.07766543328762054,0.0036734151653945446,0.021956995129585266,-0.17529740929603577,0.35246795415878296,0.06837354600429535,0.06647332012653351,0.3984345495700836,0.118458591401577,-0.17905780673027039,0.6903011202812195,0.16110622882843018,0.05782809853553772,0.7929848432540894,0.14422093331813812,-0.171787828207016,0.7331658005714417,0.17378054559230804,0.05183953419327736,0.8420883417129517,0.15053923428058624,-0.20783187448978424,0.702386200428009,0.20020052790641785,0.06379882991313934,0.8306244611740112,0.1573200672864914
64,-0.09968402236700058,-0.6020745635032654,0.17207105457782745,-0.13079969584941864,-0.6259589195251465,0.13548094034194946,-0.13041912019252777,-0.626119077205658,0.13561350107192993,-0.13097360730171204,-0.6266501545906067,0.1355452984571457,-0.10213277488946915,-0.6319732666015625,0.14756785333156586,-0.1018737182021141,-0.6329265832901001,0.14696861803531647,-0.10236112028360367,-0.6342579126358032,0.14720894396305084,-0.12991565465927124,-0.6037498712539673,0.020638616755604744,-0.011514527723193169,-0.6249762773513794,0.06909944862127304,-0.08821818977594376,-0.5764313340187073,0.13847386837005615,-0.05445556715130806,-0.5842456221580505,0.15123333036899567,-0.14394603669643402,-0.46640318632125854,-0.07830102741718292,0.1287730187177658,-0.48545584082603455,0.04868149012327194,-0.19117583334445953,-0.22482846677303314,-0.1484006941318512,0.14069709181785583,-0.2602541148662567,0.030464155599474907,-0.18351297080516815,-0.02536192536354065,-0.10609923303127289,0.043279800564050674,-0.09316194802522659,0.06724853813648224,-0.18001529574394226,0.04917135462164879,-0.11405953019857407,0.04822468012571335,-0.03207988664507866,0.07528986781835556,-0.18801471590995789,0.04643338546156883,-0.10224737226963043,0.004894561599940062,-0.04433846473693848,0.08133066445589066,-0.18127495050430298,-0.004347458016127348,-0.10125897824764252,0.029278788715600967,-0.08190460503101349,0.07509005069732666,-0.07643551379442215,-0.004185295198112726,-0.02244473062455654,0.07690809667110443,0.0036499914713203907,0.023970915004611015,-0.1791267842054367,0.3358555734157562,0.07029037177562714,0.08642885088920593,0.3966502249240875,0.11904451251029968,-0.18704421818256378,0.638665497303009,0.18123097717761993,0.07876035571098328,0.7848973274230957,0.147843137383461,-0.1799556165933609,0.6780799031257629,0.19405503571033478,0.0747467428445816,0.833321213722229,0.1549580693244934,-0.22507743537425995,0.6645274758338928,0.21967747807502747,0.07438904792070389,0.8258259892463684,0.1604166328907013
65,-0.10863843560218811,-0.5979570746421814,0.16048382222652435,-0.13568554818630219,-0.6210851669311523,0.11964170634746552,-0.13541312515735626,-0.6212775111198425,0.11976855993270874,-0.13590297102928162,-0.6218146085739136,0.11980126798152924,-0.10795038938522339,-0.6283661127090454,0.14109471440315247,-0.10770650207996368,-0.6293453574180603,0.14043283462524414,-0.10826972872018814,-0.6306790113449097,0.140695720911026,-0.12926115095615387,-0.6001948118209839,0.000885266053956002,-0.015580045990645885,-0.6268642544746399,0.05812222510576248,-0.09547057747840881,-0.5733518600463867,0.1239563599228859,-0.06348840147256851,-0.5829493403434753,0.14933951199054718,-0.14620134234428406,-0.4630601406097412,-0.09817405045032501,0.12306950241327286,-0.4960992932319641,0.046016398817300797,-0.18646042048931122,-0.21415792405605316,-0.14927902817726135,0.14561258256435394,-0.2751961648464203,0.08567938208580017,-0.17899514734745026,-0.02445271424949169,-0.10113771259784698,0.06095447763800621,-0.13904084265232086,0.1657285988330841,-0.17466935515403748,0.048548512160778046,-0.10695676505565643,0.07194345444440842,-0.09246339648962021,0.19373449683189392,-0.1826009303331375,0.044800277799367905,-0.09910948574542999,0.025957472622394562,-0.10732659697532654,0.17908698320388794,-0.17665091156959534,-0.00460648350417614,-0.10017897933721542,0.04591087996959686,-0.13167749345302582,0.16569794714450836,-0.07739124447107315,-0.0034767393954098225,-0.028225034475326538,0.0778522863984108,0.002937791170552373,0.02967410907149315,-0.1796586960554123,0.3388991355895996,0.07464154809713364,0.11150196194648743,0.39434635639190674,0.12534113228321075,-0.17772243916988373,0.6543672680854797,0.179236501455307,0.12161385267972946,0.7869858145713806,0.1448715776205063,-0.16964542865753174,0.6946552395820618,0.19313114881515503,0.11970502138137817,0.836993932723999,0.15134544670581818,-0.21847212314605713,0.6816139817237854,0.21410901844501495,0.11689092963933945,0.8318393230438232,0.16216836869716644
66,-0.11979065090417862,-0.5818390846252441,0.14180085062980652,-0.14500488340854645,-0.6077977418899536,0.10023604333400726,-0.1445750743150711,-0.6079622507095337,0.10049815475940704,-0.14510992169380188,-0.6086050868034363,0.10022907704114914,-0.1175401508808136,-0.6130743622779846,0.12587769329547882,-0.11743089556694031,-0.6140332221984863,0.1252317875623703,-0.11779346317052841,-0.6153449416160583,0.12554101645946503,-0.1309088170528412,-0.5946440100669861,-0.0290727149695158,-0.020510325208306313,-0.6245672702789307,0.05381185561418533,-0.10404086112976074,-0.5619178414344788,0.10048680007457733,-0.07205276191234589,-0.5710391998291016,0.13033634424209595,-0.1439277082681656,-0.4579390287399292,-0.11837500333786011,0.11486433446407318,-0.49266180396080017,0.036106985062360764,-0.19487449526786804,-0.21257080137729645,-0.18064719438552856,0.14921022951602936,-0.24553418159484863,0.050395842641592026,-0.21623611450195312,-0.008240549825131893,-0.17302486300468445,0.0652584582567215,-0.00988550391048193,0.08290775120258331,-0.21614907681941986,0.06142864748835564,-0.184381902217865,0.08083277940750122,0.04913746193051338,0.13166792690753937,-0.22582480311393738,0.06409944593906403,-0.17498689889907837,0.036897338926792145,0.05368847772479057,0.09655139595270157,-0.21709895133972168,0.012242094613611698,-0.16702987253665924,0.05505921319127083,0.008017285726964474,0.07755298167467117,-0.07447125017642975,0.001520952326245606,-0.036830801516771317,0.07483435422182083,-0.0020086264703422785,0.03841819986701012,-0.1750396341085434,0.34793928265571594,0.006845823954790831,0.13862551748752594,0.38316017389297485,0.08590754121541977,-0.15109753608703613,0.6526976227760315,0.014742592349648476,0.168474480509758,0.7719237208366394,-0.018585694953799248,-0.14223214983940125,0.6895475387573242,0.012450858019292355,0.16750678420066833,0.8196147680282593,-0.025465063750743866,-0.2059505581855774,0.7015915513038635,0.0019454705761745572,0.14458760619163513,0.8288562297821045,-0.056047867983579636
67,-0.10551812499761581,-0.5806365609169006,0.1316012591123581,-0.13130784034729004,-0.6080982089042664,0.08902303874492645,-0.13086241483688354,-0.6082555055618286,0.08930990844964981,-0.13139291107654572,-0.608888566493988,0.08904661238193512,-0.1030631735920906,-0.6120525002479553,0.1128135547041893,-0.10297771543264389,-0.6130428314208984,0.11218422651290894,-0.10327118635177612,-0.6143863201141357,0.11265173554420471,-0.12248726934194565,-0.5963841676712036,-0.04227042570710182,-0.009363170713186264,-0.6246021389961243,0.04323471337556839,-0.09248393774032593,-0.5617665648460388,0.08961860090494156,-0.05950304865837097,-0.5695546865463257,0.11723428964614868,-0.1413240283727646,-0.45826882123947144,-0.12084098160266876,0.11781255155801773,-0.4921391010284424,0.030282549560070038,-0.19667355716228485,-0.2138122171163559,-0.18027791380882263,0.16267797350883484,-0.2424812763929367,0.03919468820095062,-0.23576781153678894,0.0034881203901022673,-0.17607448995113373,0.1480240374803543,0.014331609942018986,0.02459813468158245,-0.24088110029697418,0.0757705345749855,-0.18616575002670288,0.17091676592826843,0.07980648428201675,0.06307171285152435,-0.25434747338294983,0.08101774752140045,-0.17749319970607758,0.14341096580028534,0.08492541313171387,0.035574235022068024,-0.23942644894123077,0.024210980162024498,-0.16950319707393646,0.1451028287410736,0.03317948803305626,0.021435892209410667,-0.0701703280210495,0.006772488821297884,-0.03870401903986931,0.07050758600234985,-0.007268060930073261,0.040312740951776505,-0.12760378420352936,0.39283356070518494,0.004030685871839523,0.1463615745306015,0.3784600496292114,0.07782702893018723,-0.09183969348669052,0.69679194688797,0.03151201829314232,0.2189169079065323,0.7551986575126648,0.005816830322146416,-0.0827779620885849,0.7318789958953857,0.030896583572030067,0.22242940962314606,0.7981371879577637,0.003151744371280074,-0.13080543279647827,0.7638155221939087,0.010815108194947243,0.2007858157157898,0.8154584765434265,-0.022257661446928978
68,-0.09122388064861298,-0.5821136236190796,0.1312670260667801,-0.12817463278770447,-0.6099081039428711,0.09089259803295135,-0.12723955512046814,-0.6100569367408752,0.09117753803730011,-0.12753072381019592,-0.6106299161911011,0.09094321727752686,-0.08305688202381134,-0.6133546233177185,0.11015332490205765,-0.08303969353437424,-0.6143336296081543,0.1096407100558281,-0.0830773264169693,-0.6156904697418213,0.11009972542524338,-0.1188378632068634,-0.597559928894043,-0.03463566303253174,0.009961321949958801,-0.617622435092926,0.01029451284557581,-0.08886676281690598,-0.5618710517883301,0.09125828742980957,-0.043424174189567566,-0.5662308931350708,0.10807711631059647,-0.14493784308433533,-0.4569973051548004,-0.11726272851228714,0.1193004846572876,-0.47839221358299255,-0.02383461408317089,-0.2113592028617859,-0.2147466540336609,-0.16952143609523773,0.17629358172416687,-0.2312445193529129,-0.05947057530283928,-0.27276548743247986,0.0002821022644639015,-0.16624590754508972,0.20502139627933502,0.02553492784500122,-0.08430521190166473,-0.2869214117527008,0.07337775826454163,-0.16427165269851685,0.23614872992038727,0.10172034054994583,-0.0761943906545639,-0.28254619240760803,0.07908990234136581,-0.16033408045768738,0.22051337361335754,0.09760109335184097,-0.06611807644367218,-0.2702604830265045,0.02159750834107399,-0.16082479059696198,0.20754848420619965,0.042598940432071686,-0.07711177319288254,-0.06871816515922546,0.008098863996565342,-0.027578450739383698,0.06895393878221512,-0.008668573573231697,0.029313577339053154,-0.123757004737854,0.3896934688091278,0.03426530957221985,0.13732439279556274,0.344012588262558,0.07858303934335709,-0.06024705991148949,0.6685864329338074,-0.09450770914554596,0.1856147050857544,0.6456887125968933,-0.15324519574642181,-0.049827393144369125,0.7034081816673279,-0.119130440056324,0.18687890470027924,0.6845334768295288,-0.1751794070005417,-0.07171714305877686,0.7812578082084656,-0.16743579506874084,0.17734499275684357,0.7753558158874512,-0.22271309792995453
69,-0.08423376083374023,-0.5838487148284912,0.1287454068660736,-0.117013119161129,-0.6127309799194336,0.08986818790435791,-0.1163688600063324,-0.612927258014679,0.09014058858156204,-0.11660093069076538,-0.6135969758033752,0.08995302766561508,-0.07805293053388596,-0.6148272752761841,0.10488580912351608,-0.07794667035341263,-0.6157994866371155,0.10449934005737305,-0.0780731812119484,-0.6172603368759155,0.1050383672118187,-0.11614519357681274,-0.5984654426574707,-0.035187650471925735,0.013059238903224468,-0.6179270148277283,0.0010619822423905134,-0.08139223605394363,-0.5629793405532837,0.08873157948255539,-0.041254136711359024,-0.5666542053222656,0.10174714028835297,-0.14376498758792877,-0.4569317400455475,-0.10985296964645386,0.12066898494958878,-0.47531330585479736,-0.036669742316007614,-0.23004740476608276,-0.21780145168304443,-0.16390462219715118,0.18515044450759888,-0.22630175948143005,-0.06652763485908508,-0.293323814868927,-0.0015853705117478967,-0.15579921007156372,0.21865896880626678,0.02998584881424904,-0.08696968853473663,-0.30668240785598755,0.07131407409906387,-0.15488781034946442,0.2492893636226654,0.10933864861726761,-0.07486551254987717,-0.30559343099594116,0.078496053814888,-0.15206284821033478,0.2340160608291626,0.11122146248817444,-0.07312481850385666,-0.2928488850593567,0.01942128688097,-0.15109333395957947,0.22122061252593994,0.049280960112810135,-0.08173836767673492,-0.06513791531324387,0.008474806323647499,-0.026836922392249107,0.06531751900911331,-0.009091930463910103,0.028841223567724228,-0.0938439890742302,0.4129716455936432,0.02560313232243061,0.13267162442207336,0.3562152683734894,0.05640758201479912,-0.05149942636489868,0.729309618473053,-0.03765369579195976,0.16920171678066254,0.6713356375694275,-0.06565390527248383,-0.041130077093839645,0.7689216732978821,-0.04885360971093178,0.16914987564086914,0.7096711993217468,-0.07375381141901016,-0.048855844885110855,0.8203967213630676,-0.09591607749462128,0.16724802553653717,0.7910032868385315,-0.11331135779619217
70,-0.08222700655460358,-0.5848292708396912,0.09700462222099304,-0.11407466977834702,-0.6137999296188354,0.05526488646864891,-0.11365822702646255,-0.6139892935752869,0.05541591718792915,-0.11365924030542374,-0.6146649718284607,0.05526987835764885,-0.07666388154029846,-0.6156943440437317,0.06772912293672562,-0.0766269639134407,-0.6166661381721497,0.06735235452651978,-0.07672342658042908,-0.6181066036224365,0.06802307069301605,-0.11520431190729141,-0.5991612672805786,-0.077521912753582,0.020275389775633812,-0.6181628108024597,-0.03380868211388588,-0.0804571658372879,-0.5636539459228516,0.05491924658417702,-0.03831235319375992,-0.5672343969345093,0.06898944824934006,-0.13647162914276123,-0.457081139087677,-0.13723737001419067,0.12868177890777588,-0.47539380192756653,-0.06331273913383484,-0.22945505380630493,-0.22002437710762024,-0.1832248568534851,0.18623341619968414,-0.2229294329881668,-0.08319811522960663,-0.29181039333343506,-0.0034214812330901623,-0.1784050166606903,0.20867204666137695,0.03560653328895569,-0.10581988841295242,-0.30421048402786255,0.07095491886138916,-0.18221509456634521,0.23595213890075684,0.11384160071611404,-0.092741459608078,-0.30700066685676575,0.07785381376743317,-0.18191349506378174,0.22231639921665192,0.11781029403209686,-0.09970728307962418,-0.2933811545372009,0.016331180930137634,-0.17565666139125824,0.21080799400806427,0.055666305124759674,-0.10407759994268417,-0.06229342147707939,0.00830843485891819,-0.03205988183617592,0.06243740767240524,-0.008921805769205093,0.03407970815896988,-0.07179038226604462,0.4217541217803955,0.02041778527200222,0.10993191599845886,0.36697089672088623,0.09963079541921616,-0.020273346453905106,0.7670574188232422,-0.0013933777809143066,0.16416122019290924,0.7193395495414734,0.15122218430042267,-0.007919562049210072,0.8078799247741699,-0.00013702019350603223,0.16426804661750793,0.7600136995315552,0.15951114892959595,-0.022505180910229683,0.8268224596977234,-0.0626620426774025,0.13601551949977875,0.7975435256958008,0.13271652162075043
71,-0.06172507256269455,-0.5857875943183899,0.07588320225477219,-0.08905487507581711,-0.6152034997940063,0.03480341657996178,-0.0885775163769722,-0.6154496073722839,0.03494222089648247,-0.08891092240810394,-0.6160709857940674,0.03479478880763054,-0.05236298218369484,-0.6167640686035156,0.04682027921080589,-0.05224887654185295,-0.617728590965271,0.046448297798633575,-0.05240524187684059,-0.6192479133605957,0.047143224626779556,-0.09768514335155487,-0.5997799634933472,-0.09818679094314575,0.03855201601982117,-0.6186653971672058,-0.05151761323213577,-0.06274408102035522,-0.5645582675933838,0.034319162368774414,-0.021077338606119156,-0.5679470896720886,0.04878522455692291,-0.1255112737417221,-0.458925724029541,-0.1513870656490326,0.14333543181419373,-0.4753108620643616,-0.07007621228694916,-0.22680231928825378,-0.22631540894508362,-0.1865576207637787,0.18603238463401794,-0.2175445407629013,-0.08165062963962555,-0.2815374732017517,-0.0070361001417040825,-0.17048309743404388,0.19735684990882874,0.0465092696249485,-0.10487057268619537,-0.2943069040775299,0.06560017913579941,-0.17325334250926971,0.2242448478937149,0.12205449491739273,-0.09505537152290344,-0.29495710134506226,0.0732201561331749,-0.17265421152114868,0.20373830199241638,0.12925955653190613,-0.10292642563581467,-0.28252604603767395,0.011623417027294636,-0.16782009601593018,0.19673976302146912,0.06716510653495789,-0.10481198132038116,-0.05924898386001587,0.008197090588510036,-0.04205561801791191,0.05937249958515167,-0.00879571121186018,0.04399646446108818,-0.07080551981925964,0.42259514331817627,0.02485503815114498,0.07813764363527298,0.36586666107177734,0.14899250864982605,-0.00283130444586277,0.777299165725708,0.05121385306119919,0.15614071488380432,0.7208859920501709,0.24606576561927795,0.009855635464191437,0.8176137208938599,0.054022420197725296,0.15519563853740692,0.7618549466133118,0.25756174325942993,-0.01189908292144537,0.8184854984283447,-0.03382743149995804,0.10314615070819855,0.7812654376029968,0.23608151078224182
